no4-1
2018/03/12

時刻,活動強度,運動種別
15:14:00,1,生活活動,75.9
15:15:00,0,計測なし,75.8
15:16:00,1,生活活動,72.1
15:17:00,0,計測なし,75.3
15:18:00,0,計測なし,73.6
15:19:00,0,計測なし,73.3
15:20:00,0,計測なし,75.0
15:21:00,0,計測なし,76.8
15:22:00,0,計測なし,74.0
15:23:00,0,計測なし,73.4
15:24:00,1,生活活動,72.8
15:25:00,0,計測なし,74.5
15:26:00,0,計測なし,73.0
15:27:00,0,計測なし,71.4
15:28:00,1,生活活動,72.5
15:29:00,0,計測なし,74.6
15:30:00,0,計測なし,73.3
15:31:00,0,計測なし,74.0
15:32:00,1,生活活動,72.7
15:33:00,0,計測なし,76.5
15:34:00,0,計測なし,77.5
15:35:00,0,計測なし,71.7
15:36:00,1,生活活動,77.4
15:37:00,1,生活活動,76.8
15:38:00,1,生活活動,73.1
15:39:00,1,生活活動,73.7
15:40:00,1,生活活動,74.2
15:41:00,0,計測なし,74.3
15:42:00,1,生活活動,74.7
15:43:00,1,生活活動,87.9
15:44:00,1,生活活動,76.2
15:45:00,1.2,生活活動,74.6
15:46:00,1.5,生活活動,73.3
15:47:00,0,計測なし,74.3
15:48:00,1.1,生活活動,71.9
15:49:00,1.1,生活活動,74.3
15:50:00,1,生活活動,72.1
15:51:00,0,計測なし,73.0
15:52:00,1,生活活動,76.8
15:53:00,1,生活活動,82.3
15:54:00,0,計測なし,75.2
15:55:00,1.7,生活活動,79.2
15:56:00,1.4,生活活動,81.4
15:57:00,1.2,生活活動,75.7
15:58:00,1.5,生活活動,74.6
15:59:00,1.4,生活活動,74.1
16:00:00,0,計測なし,73.2
16:01:00,0,計測なし,72.7
16:02:00,0,計測なし,76.0
16:03:00,0,計測なし,72.8
16:04:00,0,計測なし,72.8
16:05:00,1.2,生活活動,76.6
16:06:00,0,計測なし,73.7
16:07:00,0,計測なし,78.8
16:08:00,0,計測なし,75.7
16:09:00,0,計測なし,72.5
16:10:00,0,計測なし,76.0
16:11:00,1,生活活動,73.5
16:12:00,1,生活活動,74.9
16:13:00,1.1,生活活動,74.1
16:14:00,1.1,生活活動,75.7
16:15:00,1,生活活動,72.5
16:16:00,1.1,生活活動,77.4
16:17:00,1,生活活動,78.6
16:18:00,0,計測なし,76.2
16:19:00,0,計測なし,77.9
16:20:00,0,計測なし,80.8
16:21:00,0,計測なし,77.3
16:22:00,1,生活活動,78.0
16:23:00,1.1,生活活動,82.4
16:24:00,1.1,生活活動,79.9
16:25:00,1.3,生活活動,76.7
16:26:00,1,生活活動,78.5
16:27:00,1,生活活動,74.8
16:28:00,1,生活活動,76.0
16:29:00,1,生活活動,77.3
16:30:00,0,計測なし,77.4
16:31:00,0,計測なし,72.5
16:32:00,1.1,生活活動,77.7
16:33:00,1.1,生活活動,72.0
16:34:00,1.2,生活活動,73.7
16:35:00,1.1,生活活動,73.2
16:36:00,1.1,生活活動,73.3
16:37:00,1,生活活動,75.5
16:38:00,1,生活活動,78.8
16:39:00,0,計測なし,76.7
16:40:00,1,生活活動,72.7
16:41:00,1.2,生活活動,72.4
16:42:00,1,生活活動,70.4
16:43:00,1,生活活動,71.5
16:44:00,1,生活活動,75.8
16:45:00,0,計測なし,69.8
16:46:00,1,生活活動,72.6
16:47:00,1,生活活動,67.4
16:48:00,0,計測なし,68.1
16:49:00,1,生活活動,70.1
16:50:00,0,計測なし,72.7
16:51:00,0,計測なし,72.7
16:52:00,1,生活活動,73.0
16:53:00,1,生活活動,70.8
16:54:00,1,生活活動,71.8
16:55:00,1,生活活動,72.5
16:56:00,1.2,生活活動,74.2
16:57:00,0,計測なし,70.2
16:58:00,1.3,生活活動,67.7
16:59:00,1,生活活動,70.4
17:00:00,1,生活活動,70.4
17:01:00,0,計測なし,69.5
17:02:00,0,計測なし,69.5
17:03:00,1,生活活動,73.9
17:04:00,0,計測なし,72.8
17:05:00,1,生活活動,68.8
17:06:00,1,生活活動,72.9
17:07:00,1,生活活動,69.8
17:08:00,0,計測なし,69.7
17:09:00,1,生活活動,69.7
17:10:00,0,計測なし,68.3
17:11:00,0,計測なし,66.3
17:12:00,1,生活活動,69.9
17:13:00,0,計測なし,68.2
17:14:00,1,生活活動,68.9
17:15:00,1,生活活動,67.6
17:16:00,1,生活活動,68.2
17:17:00,1,生活活動,68.8
17:18:00,1,生活活動,68.5
17:19:00,0,計測なし,67.8
17:20:00,0,計測なし,77.2
17:21:00,0,計測なし,77.8
17:22:00,1,生活活動,79.2
17:23:00,1.8,生活活動,88.9
17:24:00,1.5,生活活動,94.9
17:25:00,2.7,生活活動,95.0
17:26:00,2.8,歩行,89.2
17:27:00,3.4,歩行,88.1
17:28:00,2.2,歩行,80.5
17:29:00,2.8,歩行,78.0
17:30:00,2.2,歩行,77.0
17:31:00,1.9,生活活動,78.4
17:32:00,1.5,生活活動,78.7
17:33:00,1.2,生活活動,70.2
17:34:00,1.3,生活活動,72.9
17:35:00,1.7,生活活動,72.1
17:36:00,0,計測なし,74.2
17:37:00,1.3,生活活動,73.8
17:38:00,1.3,生活活動,71.6
17:39:00,1,生活活動,73.4
17:40:00,1.4,生活活動,72.7
17:41:00,1,生活活動,73.0
17:42:00,1,生活活動,71.1
17:43:00,1,生活活動,70.1
17:44:00,0,計測なし,73.0
17:45:00,0,計測なし,76.0
17:46:00,0,計測なし,71.0
17:47:00,1,生活活動,69.3
17:48:00,1.2,生活活動,66.4
17:49:00,1.1,生活活動,66.8
17:50:00,1,生活活動,66.8
17:51:00,1,生活活動,69.3
17:52:00,1,生活活動,68.8
17:53:00,1,生活活動,68.8
17:54:00,0,計測なし,69.5
17:55:00,0,計測なし,66.7
17:56:00,0,計測なし,72.1
17:57:00,1,生活活動,70.6
17:58:00,1.1,生活活動,70.4
17:59:00,1,生活活動,71.3
18:00:00,1,生活活動,70.4
18:01:00,1.1,生活活動,70.6
18:02:00,1,生活活動,68.3
18:03:00,1,生活活動,73.3
18:04:00,0,計測なし,71.2
18:05:00,1.5,生活活動,69.4
18:06:00,1,生活活動,68.9
18:07:00,1,生活活動,71.9
18:08:00,1,生活活動,69.8
18:09:00,1.1,生活活動,72.5
18:10:00,1,生活活動,71.7
18:11:00,0,計測なし,71.0
18:12:00,1,生活活動,74.3
18:13:00,1,生活活動,73.6
18:14:00,1,生活活動,71.3
18:15:00,1.1,生活活動,75.1
18:16:00,1.1,生活活動,72.1
18:17:00,1,生活活動,73.7
18:18:00,1,生活活動,71.8
18:19:00,1,生活活動,73.9
18:20:00,0,計測なし,72.3
18:21:00,1,生活活動,77.1
18:22:00,1,生活活動,74.5
18:23:00,1,生活活動,71.5
18:24:00,1.6,生活活動,72.2
18:25:00,1,生活活動,71.5
18:26:00,1,生活活動,75.5
18:27:00,0,計測なし,71.4
18:28:00,1,生活活動,74.3
18:29:00,1.1,生活活動,73.4
18:30:00,1.1,生活活動,74.1
18:31:00,1.1,生活活動,76.6
18:32:00,1.1,生活活動,69.7
18:33:00,1.1,生活活動,71.1
18:34:00,1,生活活動,72.0
18:35:00,0,計測なし,72.1
18:36:00,1,生活活動,76.9
18:37:00,1,生活活動,77.3
18:38:00,1,生活活動,75.9
18:39:00,1.4,生活活動,77.3
18:40:00,1.2,生活活動,78.8
18:41:00,1.3,生活活動,78.6
18:42:00,1.3,生活活動,73.4
18:43:00,1.5,生活活動,76.2
18:44:00,1.2,生活活動,79.8
18:45:00,1,生活活動,82.6
18:46:00,0,計測なし,77.4
18:47:00,1.3,生活活動,75.7
18:48:00,1,生活活動,80.1
18:49:00,1,生活活動,77.3
18:50:00,0,計測なし,77.5
18:51:00,0,計測なし,78.3
18:52:00,0,計測なし,76.9
18:53:00,0,計測なし,80.3
18:54:00,0,計測なし,76.7
18:55:00,0,計測なし,75.8
18:56:00,0,計測なし,74.2
18:57:00,0,計測なし,80.8
18:58:00,0,計測なし,82.9
18:59:00,1,生活活動,81.0
19:00:00,1,生活活動,78.4
19:01:00,1.9,生活活動,79.8
19:02:00,1.7,生活活動,86.6
19:03:00,1.5,生活活動,96.2
19:04:00,1,生活活動,88.3
19:05:00,2.9,生活活動,93.0
19:06:00,2.2,生活活動,107.0
19:07:00,2.5,生活活動,97.6
19:08:00,3.2,歩行,90.1
19:09:00,2.9,歩行,86.0
19:10:00,2.9,生活活動,89.8
19:11:00,1.8,生活活動,89.3
19:12:00,1.7,生活活動,101.3
19:13:00,2.1,生活活動,97.8
19:14:00,3.2,歩行,88.9
19:15:00,3.3,歩行,80.7
19:16:00,2.8,歩行,78.5
19:17:00,1.5,生活活動,76.0
19:18:00,1.1,生活活動,73.0
19:19:00,1.2,生活活動,74.9
19:20:00,1,生活活動,73.0
19:21:00,1.1,生活活動,76.9
19:22:00,1,生活活動,77.0
19:23:00,0,計測なし,77.7
19:24:00,1,生活活動,73.8
19:25:00,1.1,生活活動,68.9
19:26:00,1,生活活動,70.8
19:27:00,1,生活活動,69.9
19:28:00,0,計測なし,73.0
19:29:00,0,計測なし,70.8
19:30:00,0,計測なし,69.8
19:31:00,1,生活活動,71.4
19:32:00,0,計測なし,65.9
19:33:00,0,計測なし,66.0
19:34:00,0,計測なし,68.4
19:35:00,0,計測なし,68.2
19:36:00,0,計測なし,70.0
19:37:00,0,計測なし,67.6
19:38:00,0,計測なし,68.6
19:39:00,0,計測なし,68.4
19:40:00,0,計測なし,68.8
19:41:00,0,計測なし,67.1
19:42:00,0,計測なし,69.9
19:43:00,0,計測なし,67.8
19:44:00,0,計測なし,71.0
19:45:00,1,生活活動,69.3
19:46:00,0,計測なし,69.5
19:47:00,0,計測なし,67.3
19:48:00,0,計測なし,69.1
19:49:00,0,計測なし,70.7
19:50:00,0,計測なし,71.9
19:51:00,0,計測なし,69.5
19:52:00,1,生活活動,70.5
19:53:00,1,生活活動,72.0
19:54:00,0,計測なし,70.3
19:55:00,1,生活活動,71.3
19:56:00,1.4,生活活動,66.9
19:57:00,1,生活活動,69.1
19:58:00,1,生活活動,68.5
19:59:00,0,計測なし,68.9
20:00:00,0,計測なし,70.5
20:01:00,0,計測なし,67.3
20:02:00,1.1,生活活動,66.2
20:03:00,1,生活活動,68.5
20:04:00,1,生活活動,70.7
20:05:00,0,計測なし,69.4
20:06:00,0,計測なし,67.6
20:07:00,1,生活活動,68.2
20:08:00,0,計測なし,65.8
20:09:00,0,計測なし,66.0
20:10:00,1,生活活動,69.2
20:11:00,0,計測なし,68.4
20:12:00,0,計測なし,66.8
20:13:00,1,生活活動,66.9
20:14:00,0,計測なし,61.9
20:15:00,0,計測なし,67.6
20:16:00,0,計測なし,65.5
20:17:00,0,計測なし,67.0
20:18:00,1,生活活動,65.1
20:19:00,0,計測なし,63.9
20:20:00,0,計測なし,63.9
20:21:00,0,計測なし,67.6
20:22:00,0,計測なし,66.2
20:23:00,0,計測なし,68.3
20:24:00,1,生活活動,66.7
20:25:00,0,計測なし,70.2
20:26:00,1.2,生活活動,71.0
20:27:00,1,生活活動,65.3
20:28:00,1.1,生活活動,68.7
20:29:00,0,計測なし,66.8
20:30:00,1,生活活動,64.5
20:31:00,0,計測なし,71.4
20:32:00,0,計測なし,68.0
20:33:00,0,計測なし,69.5
20:34:00,0,計測なし,69.4
20:35:00,1,生活活動,68.3
20:36:00,0,計測なし,68.8
20:37:00,0,計測なし,70.7
20:38:00,1.1,生活活動,67.9
20:39:00,0,計測なし,69.8
20:40:00,0,計測なし,65.6
20:41:00,0,計測なし,68.1
20:42:00,0,計測なし,67.1
20:43:00,1,生活活動,67.7
20:44:00,0,計測なし,65.5
20:45:00,1,生活活動,65.5
20:46:00,0,計測なし,70.4
20:47:00,0,計測なし,70.1
20:48:00,0,計測なし,69.3
20:49:00,0,計測なし,67.3
20:50:00,0,計測なし,68.7
20:51:00,0,計測なし,80.0
20:52:00,0,計測なし,77.1
20:53:00,0,計測なし,70.3
20:54:00,1.4,生活活動,70.7
20:55:00,1.9,生活活動,65.4
20:56:00,1,生活活動,66.7
20:57:00,0,計測なし,64.4
20:58:00,0,計測なし,64.9
20:59:00,0,計測なし,68.6
21:00:00,0,計測なし,62.5
21:01:00,0,計測なし,63.5
21:02:00,1,生活活動,64.2
21:03:00,0,計測なし,68.6
21:04:00,0,計測なし,72.2
21:05:00,0,計測なし,68.3
21:06:00,1.2,生活活動,67.3
21:07:00,1.4,生活活動,71.4
21:08:00,0,計測なし,67.8
21:09:00,0,計測なし,68.7
21:10:00,1.1,生活活動,65.8
21:11:00,1,生活活動,64.9
21:12:00,1,生活活動,68.0
21:13:00,1,生活活動,66.4
21:14:00,1,生活活動,71.5
21:15:00,1,生活活動,66.4
21:16:00,1,生活活動,65.9
21:17:00,1.1,生活活動,67.8
21:18:00,0,計測なし,65.2
21:19:00,1,生活活動,64.3
21:20:00,0,計測なし,62.8
21:21:00,0,計測なし,66.6
21:22:00,0,計測なし,66.8
21:23:00,0,計測なし,65.5
21:24:00,0,計測なし,67.7
21:25:00,0,計測なし,64.8
21:26:00,0,計測なし,63.0
21:27:00,0,計測なし,60.4
21:28:00,0,計測なし,63.8
21:29:00,0,計測なし,66.1
21:30:00,0,計測なし,64.0
21:31:00,0,計測なし,61.6
21:32:00,1,生活活動,64.3
21:33:00,1,生活活動,62.8
21:34:00,0,計測なし,62.8
21:35:00,0,計測なし,65.0
21:36:00,0,計測なし,63.7
21:37:00,0,計測なし,65.8
21:38:00,0,計測なし,63.9
21:39:00,0,計測なし,62.4
21:40:00,0,計測なし,66.6
21:41:00,0,計測なし,66.3
21:42:00,0,計測なし,65.3
21:43:00,1,生活活動,64.4
21:44:00,0,計測なし,62.9
21:45:00,0,計測なし,65.3
21:46:00,0,計測なし,66.7
21:47:00,0,計測なし,64.9
21:48:00,0,計測なし,68.8
21:49:00,0,計測なし,70.8
21:50:00,0,計測なし,65.3
21:51:00,1.2,生活活動,66.6
21:52:00,1,生活活動,67.4
21:53:00,0,計測なし,66.3
21:54:00,0,計測なし,68.3
21:55:00,0,計測なし,73.0
21:56:00,1,生活活動,67.3
21:57:00,1,生活活動,74.7
21:58:00,1.2,生活活動,80.8
21:59:00,1,生活活動,86.3
22:00:00,1.8,生活活動,91.3
22:01:00,1.6,生活活動,110.0
22:02:00,2.8,生活活動,96.5
22:03:00,4.4,歩行,96.7
22:04:00,2.4,歩行,102.5
22:05:00,2.2,歩行,107.1
22:06:00,4.4,歩行,110.6
22:07:00,4.7,歩行,106.6
22:08:00,5.1,歩行,79.0
22:09:00,4.8,歩行,76.6
22:10:00,1.6,生活活動,103.4
22:11:00,1.5,生活活動,98.5
22:12:00,3.3,生活活動,101.9
22:13:00,4.3,歩行,95.0
22:14:00,3.6,歩行,82.0
22:15:00,4.1,歩行,74.6
22:16:00,1.5,生活活動,72.4
22:17:00,1,生活活動,75.2
22:18:00,1.4,生活活動,69.5
22:19:00,1.6,生活活動,70.1
22:20:00,1,生活活動,70.0
22:21:00,1,生活活動,70.9
22:22:00,1.3,生活活動,71.1
22:23:00,1.3,生活活動,70.3
22:24:00,1,生活活動,69.7
22:25:00,1.5,生活活動,70.3
22:26:00,1.5,生活活動,76.1
22:27:00,1.5,生活活動,79.2
22:28:00,1.3,生活活動,90.4
22:29:00,2.1,生活活動,100.6
22:30:00,2.1,生活活動,84.2
22:31:00,4.1,歩行,77.6
22:32:00,3.3,歩行,78.1
22:33:00,2.1,生活活動,85.3
22:34:00,2.2,生活活動,82.5
22:35:00,2.4,生活活動,79.2
22:36:00,2.2,歩行,78.3
22:37:00,2.1,生活活動,75.5
22:38:00,1.9,生活活動,77.5
22:39:00,1.5,生活活動,76.9
22:40:00,1.4,生活活動,81.6
22:41:00,1.9,生活活動,78.2
22:42:00,2.2,生活活動,77.4
22:43:00,2,生活活動,81.2
22:44:00,1.5,生活活動,77.5
22:45:00,1.7,生活活動,77.2
22:46:00,1.6,生活活動,91.1
22:47:00,1.2,生活活動,92.6
22:48:00,2,歩行,87.8
22:49:00,3.7,歩行,73.2
22:50:00,2.8,歩行,68.8
22:51:00,2.7,生活活動,71.0
22:52:00,1.7,生活活動,70.2
22:53:00,1.7,生活活動,72.5
22:54:00,2,生活活動,81.5
22:55:00,2,生活活動,94.3
22:56:00,2.2,生活活動,108.7
22:57:00,2.3,生活活動,93.9
22:58:00,2.2,歩行,77.0
22:59:00,2.3,生活活動,74.6
23:00:00,2.1,生活活動,75.2
23:01:00,2.3,生活活動,74.9
23:02:00,1.8,生活活動,91.3
23:03:00,1.7,生活活動,100.4
23:04:00,1.9,生活活動,84.5
23:05:00,0,計測なし,83.5
23:06:00,0,計測なし,84.4
23:07:00,0,計測なし,83.0
23:08:00,0,計測なし,83.3
23:09:00,0,計測なし,78.8
23:10:00,2.9,生活活動,78.7
23:11:00,1.9,生活活動,77.0
23:12:00,1.8,生活活動,76.9
23:13:00,1.6,生活活動,81.4
23:14:00,1.7,生活活動,76.0
23:15:00,1.7,生活活動,69.1
23:16:00,2.8,生活活動,75.9
23:17:00,1,生活活動,75.0
23:18:00,1.3,生活活動,73.5
23:19:00,1.5,生活活動,77.4
23:20:00,1.3,生活活動,74.9
23:21:00,1.3,生活活動,72.1
23:22:00,1.5,生活活動,74.2
23:23:00,1.2,生活活動,76.0
23:24:00,1.2,生活活動,76.3
23:25:00,1.2,生活活動,72.4
23:26:00,1.5,生活活動,73.9
23:27:00,1,生活活動,71.2
23:28:00,1,生活活動,72.9
23:29:00,1.3,生活活動,73.1
23:30:00,1.1,生活活動,69.5
23:31:00,1.6,生活活動,66.1
23:32:00,1,生活活動,66.1
23:33:00,1,生活活動,66.0
23:34:00,1,生活活動,69.4
23:35:00,0,計測なし,68.8
23:36:00,1,生活活動,67.6
23:37:00,1,生活活動,65.8
23:38:00,1,生活活動,68.1
23:39:00,0,計測なし,70.2
23:40:00,0,計測なし,70.4
23:41:00,0,計測なし,69.3
23:42:00,0,計測なし,73.5
23:43:00,1,生活活動,70.3
23:44:00,1,生活活動,70.1
23:45:00,1,生活活動,69.6
23:46:00,0,計測なし,68.0
23:47:00,0,計測なし,69.8
23:48:00,0,計測なし,70.7
23:49:00,0,計測なし,72.1
23:50:00,0,計測なし,69.4
23:51:00,1,生活活動,68.8
23:52:00,0,計測なし,68.2
23:53:00,1,生活活動,67.2
23:54:00,1,生活活動,67.7
23:55:00,1,生活活動,74.6
23:56:00,1,生活活動,85.3
23:57:00,0,計測なし,87.8
23:58:00,2.5,生活活動,81.3
23:59:00,1.8,生活活動,73.8
00:00:00,2.4,歩行,71.6
00:01:00,2,生活活動,71.5
00:02:00,1.3,生活活動,71.5
00:03:00,1.3,生活活動,70.0
00:04:00,1.2,生活活動,81.1
00:05:00,1.2,生活活動,79.1
00:06:00,1.5,生活活動,73.2
00:07:00,2.5,生活活動,73.9
00:08:00,1.6,生活活動,75.7
00:09:00,1.4,生活活動,83.5
00:10:00,1.6,生活活動,90.3
00:11:00,1.7,生活活動,73.4
00:12:00,2,生活活動,72.2
00:13:00,2.1,生活活動,70.6
00:14:00,1,生活活動,69.0
00:15:00,1,生活活動,69.8
00:16:00,1.1,生活活動,67.9
00:17:00,1,生活活動,68.3
00:18:00,1,生活活動,68.0
00:19:00,1,生活活動,66.1
00:20:00,1,生活活動,67.1
00:21:00,1,生活活動,68.8
00:22:00,1,生活活動,66.7
00:23:00,1,生活活動,63.4
00:24:00,1,生活活動,65.7
00:25:00,1.1,生活活動,69.2
00:26:00,1,生活活動,67.5
00:27:00,1.2,生活活動,68.3
00:28:00,1.3,生活活動,65.8
00:29:00,1.3,生活活動,67.3
00:30:00,0,計測なし,67.6
00:31:00,1,生活活動,66.3
00:32:00,0,計測なし,66.5
00:33:00,0,計測なし,65.4
00:34:00,0,計測なし,66.8
00:35:00,0,計測なし,69.2
00:36:00,1,生活活動,70.8
00:37:00,1.1,生活活動,64.7
00:38:00,0,計測なし,66.5
00:39:00,1,生活活動,68.3
00:40:00,1,生活活動,69.0
00:41:00,1,生活活動,76.9
00:42:00,0,計測なし,87.8
00:43:00,1.2,生活活動,79.7
00:44:00,1.8,生活活動,66.8
00:45:00,1.5,生活活動,71.0
00:46:00,1.8,生活活動,71.7
00:47:00,1.4,生活活動,69.5
00:48:00,2.1,生活活動,66.0
00:49:00,1.3,生活活動,64.7
00:50:00,1,生活活動,62.7
00:51:00,1.4,生活活動,64.0
00:52:00,1.2,生活活動,64.8
00:53:00,1.3,生活活動,64.5
00:54:00,1.1,生活活動,62.2
00:55:00,0,計測なし,64.4
00:56:00,1,生活活動,70.0
00:57:00,1.2,生活活動,67.6
00:58:00,1.8,生活活動,69.2
00:59:00,1.1,生活活動,68.8
01:00:00,1,生活活動,68.8
01:01:00,0,計測なし,65.8
01:02:00,1,生活活動,68.4
01:03:00,1,生活活動,68.1
01:04:00,1,生活活動
01:05:00,0,計測なし
01:06:00,0,計測なし
01:07:00,1.5,生活活動
01:08:00,3.4,生活活動
01:09:00,1.5,生活活動
01:10:00,3,生活活動
01:11:00,0,計測なし
01:12:00,0,計測なし
01:13:00,0,計測なし
01:14:00,0,計測なし
01:15:00,0,計測なし
01:16:00,0,計測なし
01:17:00,0,計測なし
01:18:00,0,計測なし
01:19:00,0,計測なし
01:20:00,0,計測なし
01:21:00,0,計測なし
01:22:00,0,計測なし
01:23:00,0,計測なし
01:24:00,0,計測なし
01:25:00,0,計測なし
01:26:00,0,計測なし
01:27:00,0,計測なし
01:28:00,0,計測なし
01:29:00,0,計測なし
01:30:00,0,計測なし
01:31:00,0,計測なし
01:32:00,0,計測なし
01:33:00,0,計測なし
01:34:00,0,計測なし
01:35:00,0,計測なし
01:36:00,0,計測なし
01:37:00,0,計測なし
01:38:00,0,計測なし
01:39:00,0,計測なし
01:40:00,0,計測なし
01:41:00,0,計測なし
01:42:00,0,計測なし
01:43:00,0,計測なし
01:44:00,0,計測なし
01:45:00,0,計測なし
01:46:00,0,計測なし
01:47:00,0,計測なし
01:48:00,0,計測なし
01:49:00,0,計測なし
01:50:00,0,計測なし
01:51:00,0,計測なし
01:52:00,0,計測なし
01:53:00,0,計測なし
01:54:00,0,計測なし
01:55:00,0,計測なし
01:56:00,0,計測なし
01:57:00,0,計測なし
01:58:00,0,計測なし
01:59:00,0,計測なし
02:00:00,0,計測なし
02:01:00,0,計測なし
02:02:00,0,計測なし
02:03:00,0,計測なし
02:04:00,0,計測なし
02:05:00,0,計測なし
02:06:00,0,計測なし
02:07:00,0,計測なし
02:08:00,0,計測なし
02:09:00,0,計測なし
02:10:00,0,計測なし
02:11:00,0,計測なし
02:12:00,0,計測なし
02:13:00,0,計測なし
02:14:00,0,計測なし
02:15:00,0,計測なし
02:16:00,0,計測なし
02:17:00,0,計測なし
02:18:00,0,計測なし
02:19:00,0,計測なし
02:20:00,0,計測なし
02:21:00,0,計測なし
02:22:00,0,計測なし
02:23:00,0,計測なし
02:24:00,0,計測なし
02:25:00,0,計測なし
02:26:00,0,計測なし
02:27:00,0,計測なし
02:28:00,0,計測なし
02:29:00,0,計測なし
02:30:00,0,計測なし
02:31:00,0,計測なし
02:32:00,0,計測なし
02:33:00,0,計測なし
02:34:00,0,計測なし
02:35:00,0,計測なし
02:36:00,0,計測なし
02:37:00,0,計測なし
02:38:00,0,計測なし
02:39:00,0,計測なし
02:40:00,0,計測なし
02:41:00,0,計測なし
02:42:00,0,計測なし
02:43:00,0,計測なし
02:44:00,0,計測なし
02:45:00,0,計測なし
02:46:00,0,計測なし
02:47:00,0,計測なし
02:48:00,0,計測なし
02:49:00,0,計測なし
02:50:00,0,計測なし
02:51:00,0,計測なし
02:52:00,0,計測なし
02:53:00,0,計測なし
02:54:00,0,計測なし
02:55:00,0,計測なし
02:56:00,0,計測なし
02:57:00,0,計測なし
02:58:00,0,計測なし
02:59:00,0,計測なし
03:00:00,0,計測なし
03:01:00,0,計測なし
03:02:00,0,計測なし
03:03:00,0,計測なし
03:04:00,0,計測なし
03:05:00,0,計測なし
03:06:00,0,計測なし
03:07:00,0,計測なし
03:08:00,0,計測なし
03:09:00,0,計測なし
03:10:00,0,計測なし
03:11:00,0,計測なし
03:12:00,0,計測なし
03:13:00,0,計測なし
03:14:00,0,計測なし
03:15:00,0,計測なし
03:16:00,0,計測なし
03:17:00,0,計測なし
03:18:00,0,計測なし
03:19:00,0,計測なし
03:20:00,0,計測なし
03:21:00,0,計測なし
03:22:00,0,計測なし
03:23:00,0,計測なし
03:24:00,0,計測なし
03:25:00,0,計測なし
03:26:00,0,計測なし
03:27:00,0,計測なし
03:28:00,0,計測なし
03:29:00,0,計測なし
03:30:00,0,計測なし
03:31:00,0,計測なし
03:32:00,0,計測なし
03:33:00,0,計測なし
03:34:00,0,計測なし
03:35:00,0,計測なし
03:36:00,0,計測なし
03:37:00,0,計測なし
03:38:00,0,計測なし
03:39:00,0,計測なし
03:40:00,0,計測なし
03:41:00,0,計測なし
03:42:00,0,計測なし
03:43:00,0,計測なし
03:44:00,0,計測なし
03:45:00,0,計測なし
03:46:00,0,計測なし
03:47:00,1,生活活動
03:48:00,0,計測なし
03:49:00,0,計測なし
03:50:00,0,計測なし
03:51:00,0,計測なし
03:52:00,0,計測なし
03:53:00,0,計測なし
03:54:00,0,計測なし
03:55:00,0,計測なし
03:56:00,0,計測なし
03:57:00,0,計測なし
03:58:00,0,計測なし
03:59:00,0,計測なし
04:00:00,0,計測なし
